,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
2415,Dr. Amit Garg,Psychiatrist,19.0,Delhi,Rohini Sector 9,97,93.0,1500.0,"MBBS, M.D. (Psychiatry)"
2416,Dr. Shishir Seth,Hematologist,17.0,Delhi,Sarita Vihar,80,3.0,2000.0,"DM - Clinical Haematology, MBBS, MD - Pathology"
2417,Dr. Kalpana Nagpal,Ear-Nose-Throat (ENT) Specialist,32.0,Delhi,Sarita Vihar,57,10.0,1500.0,"MBBS, MS - ENT, DNB - Otorhinolaryngology"
2418,Dr. Neatu Narang,Psychiatrist,34.0,Delhi,Sarita Vihar,57,6.0,2500.0,"MBBS, M.D. (Psychiatry), DNB - Psychiatry"
2419,Dr. Hemant Sharma,Dermatologist,47.0,Delhi,Pusa Road,96,42.0,1500.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2420,Dr. Payal Pal   (Physiotherapist),Physiotherapist,17.0,Delhi,Dwarka,99,180.0,500.0,"MPTh/MPT - Musculoskeletal Physiotherapy, BPTh/BPT"
2422,Dr. Harsh Dua,Internal Medicine,49.0,Delhi,Sarita Vihar,100,2.0,2000.0,"MBBS, MD - Medicine"
2423,Dr. Vivek Mittal,Orthopedist,29.0,Delhi,Pusa Road,100,4.0,1500.0,"MBBS, MS - Orthopaedics"
2424,Dr. Anshuman Agarwal,Urologist,26.0,Delhi,Sarita Vihar,90,18.0,1500.0,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery"
2426,Dr. Jyoti Arora Monga,Ayurveda,22.0,Delhi,Lajpat Nagar,87,569.0,800.0,BAMS
2427,Dr. Poonam Khera,Gynecologist/Obstetrician,25.0,Delhi,Pusa Road,92,17.0,1300.0,"DGO, DNB - Obstetrics & Gynecology, MBBS"
2428,Dr. Janak Raj Sabharwal,Dentist,41.0,Delhi,Vikas Puri,96,63.0,1000.0,"BDS, MDS - Oral & Maxillofacial Surgery"
2429,Dr. V. K. Gupta,Pediatrician,48.0,Delhi,Dwarka Sector 12,95,36.0,800.0,"MD - Pediatrics, Diploma in Child Health (DCH), MBBS"
2430,Dr. V. K. Gupta,Pediatrician,48.0,Delhi,Dwarka Sector 12,95,36.0,800.0,"MD - Pediatrics, Diploma in Child Health (DCH), MBBS"
2431,Dr. Jasjit Singh Bhasin,Pediatrician,38.0,Delhi,Pusa Road,82,2.0,1400.0,"MBBS, MD - Pediatrics"
2432,Dr. Kunal Das,Gastroenterologist,26.0,Delhi,Dwarka Sector 6,83,66.0,1100.0,"MBBS, MD - General Medicine, DM - Gastroenterology"
2433,Dr. Amit Modi,Pediatrician,13.0,Delhi,Vasundhra Enclave,99,79.0,600.0,"MD - Pediatrics, MBBS"
2434,Dr. Shivani Sabharwal,Gynecologist/Obstetrician,17.0,Delhi,Karol Bagh,87,23.0,1050.0,"MBBS, MS - Obstetrics & Gynaecology"
2435,Dr. Sandeep Gupta,Dermatologist,18.0,Delhi,Hari Nagar,95,138.0,600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2436,Dr. Harsh Goyal,Dentist,13.0,Delhi,Janakpuri,100,235.0,500.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2437,Dr. Chander Shekar,Orthopedist,42.0,Delhi,Sarita Vihar,100,1.0,1500.0,"MBBS, MS - Orthopaedics"
2438,Dr. S K Agarwal,Internal Medicine,42.0,Delhi,Sarita Vihar,75,2.0,1500.0,"MBBS, MD - General Medicine"
2439,Dr. S Mahanta,Orthopedist,26.0,Delhi,Dwarka,95,150.0,600.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2442,Dr. Ajay K Tiwari,Pediatrician,35.0,Delhi,Vikas Puri,100,52.0,700.0,"MBBS, MD - Pediatrics"
2443,Dr. Lochan Arora   (Physiotherapist),Physiotherapist,13.0,Delhi,Gujranwala Town,96,82.0,400.0,"MPTh/MPT - Musculoskeletal Physiotherapy, DNHE, BPTh/BPT"
2444,Dr. Yashica Gudesar,Gynecologist/Obstetrician,23.0,Delhi,Dwarka Sector 6,95,194.0,900.0,"MBBS, DNB - Obstetrics & Gynecology"
2445,Dr. Animesh Agarwal,Dentist,16.0,Delhi,Kingsway Camp,99,901.0,200.0,"BDS, MDS - Orthodontics"
2446,Dr. Sudhir Seth,Orthopedist,40.0,Delhi,CR Park,83,51.0,1000.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2447,Dr. Neha Sood,Ear-Nose-Throat (ENT) Specialist,21.0,Delhi,Pusa Road,55,7.0,1800.0,"MBBS, DNB - Otorhinolaryngology"
2448,Dr. Asheesh Gupta,Dentist,23.0,Delhi,Paschim Vihar,95,150.0,250.0,"BDS, MDS - Prosthodontist And Crown Bridge, Certificate of Oral Implantology"
2449,Dr. Vibhu V Mittal,Gastroenterologist,20.0,Delhi,Patparganj,87,69.0,1000.0,"MBBS, MD - Medicine, DM - Gastroenterology"
2450,Dr. Vijay Kakkar,Plastic Surgeon,39.0,Delhi,Janakpuri,97,28.0,1000.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery"
2451,Dr. Yogesh Batra,Gastroenterologist,23.0,Delhi,Sarita Vihar,90,6.0,1500.0,"MBBS, MD - Medicine, DM - Gastroenterology"
2452,Dr. Aman Arora,Dentist,30.0,Delhi,Ashok Vihar,98,104.0,500.0,"BDS, MDS - Prosthodontics"
2453,Dr. Dinesh Kansal,Gynecologist/Obstetrician,38.0,Delhi,Pusa Road,65,13.0,1500.0,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae"
2454,Dr. Nidhi Bansal,Dentist,18.0,Delhi,Pitampura,98,161.0,200.0,BDS
2455,Dr. Rakesh Mahajan,Orthopedist,38.0,Delhi,Pusa Road,61,9.0,1500.0,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2456,Dr. Laxmi Mantri,Gynecologist/Obstetrician,35.0,Delhi,Pusa Road,82,3.0,1300.0,"MBBS, MS - Obstetrics & Gynaecology"
2457,Dr. Navin Pahwa,Dentist,26.0,Delhi,Rohini,90,10.0,300.0,"BDS, MDS - Periodontics"
2458,Dr. Tripti Sharan,Gynecologist/Obstetrician,29.0,Delhi,Pusa Road,64,4.0,1500.0,"MBBS, MS - Obstetrics & Gynaecology"
2459,Dr. Sachin Pruthi,Dentist,20.0,Delhi,Pitampura,99,240.0,300.0,BDS
2460,Dr. Geeta Chadha,Gynecologist/Obstetrician,39.0,Delhi,Nehru Place,75,10.0,2100.0,"MBBS, MD - Obstetrics & Gynaecology"
2461,Dr. Harveen Kaur,Gynecologist/Obstetrician,22.0,Delhi,Malviya Nagar,97,65.0,800.0,"MBBS, DNB - Obstetrics & Gynecology"
2462,Dr. Prof. Suraj R Suvarna,Dentist,22.0,Delhi,Sheikh Sarai,100,95.0,300.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2463,Dr. Radhika Sachdev,Pediatrician,24.0,Delhi,Dwarka,98,204.0,600.0,"MBBS, Diploma in Child Health (DCH)"
2464,Dr. Naresh Lal,Pediatrician,11.0,Delhi,Pusa Road,100,3.0,800.0,"MBBS, MD - Pediatrics, FNB - Pediatric Intensive Care"
2465,Dr. Jangid,Dermatologist,15.0,Delhi,Saket,94,423.0,1200.0,"MD - Dermatology , Venereology & Leprosy, MBBS"
2466,Dr. Niraj Rampal,Dentist,45.0,Delhi,Greater Kailash Part 2,100,18.0,1500.0,"BDS, MDS - Prosthodontics"
2467,Dr. Sachin Bansal,Dentist,20.0,Delhi,Pitampura,100,294.0,400.0,"BDS, MDS - Orthodontics"
2468,Dr. (Maj Gen.) Darshan Singh Bhakuni,Rheumatologist,40.0,Delhi,Dwarka Sector 6,100,279.0,1100.0,"MBBS, DNB - General Medicine, PGCC - Rheumatology"
2469,Dr. Vishal Arya,Dentist,24.0,Delhi,Pitampura,99,138.0,500.0,"BDS, MDS - Pedodontics, Certificate of Oral Implantology"
2470,Dr. Tyag Murti Sharma,Ophthalmologist,34.0,Delhi,Janakpuri,99,123.0,900.0,"MBBS, MD - Ophthalmology"
2471,Dr. Vishal Dutt Gour,Urologist,20.0,Delhi,Greater Kailash Part 1,89,10.0,1200.0,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery"
2472,Dr. Amandeep Sapra,Dentist,22.0,Delhi,Lajpat Nagar,98,198.0,400.0,BDS
2473,Dr. Akash Sachdeva,Dentist,24.0,Delhi,Kirti Nagar,95,5.0,500.0,"MDS, BDS"
2474,Dr. Nargesh Agrawal,Orthopedist,15.0,Delhi,Pusa Road,100,1.0,1100.0,"MS - Orthopaedics, MBBS"
2476,Dr. Munish Taneja,Ear-Nose-Throat (ENT) Specialist,25.0,Delhi,Dwarka,89,33.0,600.0,"MBBS, MS - ENT"
2477,Dr. Pardeep Bageja,Orthopedist,27.0,Delhi,Patel Nagar West,89,153.0,900.0,"DNB - Orthopedics/Orthopedic Surgery, MBBS"
2478,Dr. Simran Kataria,Dentist,16.0,Delhi,Saket,98,195.0,300.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2481,Dr. Dimple Arora,Dentist,25.0,Delhi,Ashok Vihar,100,68.0,500.0,BDS
2482,Dr. Anuneet Sabharwal,Psychiatrist,11.0,Delhi,Vivek Vihar,99,365.0,1000.0,"MBBS, M.D. (Psychiatry)"
2483,Dr. Bachan Singh Barthwal,General Surgeon,41.0,Delhi,Patparganj,96,48.0,1000.0,"MBBS, MS - General Surgery"
2485,Dr. Sunita Verma,Gynecologist/Obstetrician,33.0,Delhi,Dwarka,92,36.0,1000.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
2486,Dr. Sandeep Nayar,Pulmonologist,31.0,Delhi,Pusa Road,60,18.0,1500.0,"MBBS, MD - TB & Chest"
2487,Dr. Abhishek Arora,Dentist,20.0,Delhi,Malviya Nagar,99,544.0,500.0,BDS
2488,Dr. Shivani Mangal,Dentist,11.0,Delhi,Dwarka Sector 23,100,142.0,300.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2489,Dr. Ruchi Malhotra,Gynecologist/Obstetrician,30.0,Delhi,Kingsway Camp,90,76.0,700.0,"DGO, DNB - Obstetrics & Gynecology, MBBS"
2491,Dr. Neha Singhal,Dentist,15.0,Delhi,Kingsway Camp,99,19.0,200.0,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics"
2492,Dr. Sanjeev K Garg,Dentist,28.0,Delhi,Pitampura,98,33.0,500.0,"BDS, Certificate of Oral Implantology"
2493,Dr. Madhu Sudan,Ayurveda,13.0,Delhi,Kalkaji,88,211.0,1000.0,BAMS
2494,Dr. Neha Khandelwal,Gynecologist/Obstetrician,17.0,Delhi,Greater Kailash Part 1,99,435.0,1200.0,"MBBS, MS - Obstetrics & Gynaecology"
2495,Dr. Ritu S Bhola,Dentist,18.0,Delhi,Vishnu Garden,91,10.0,250.0,BDS
2496,Dr. Sunil Kumar Dwivedi,Homoeopath,17.0,Delhi,Dwarka,94,138.0,400.0,"MD - Homeopathy, BHMS"
2497,Dr. Anjana Gulani,Pediatrician,27.0,Delhi,Vasant Kunj,95,23.0,700.0,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics"
2498,Dr. Divya Singhal,Gynecologist/Obstetrician,38.0,Delhi,Pitampura,98,92.0,900.0,"MBBS, DGO"
2500,Dr. Arihant Surana,Dermatologist,22.0,Delhi,Defence Colony,96,118.0,1000.0,"DDV, MBBS"
2501,Dr. Anita K Jain,Gynecologist/Obstetrician,23.0,Delhi,Paschim Vihar,98,57.0,600.0,"MBBS, DGO"
2502,Dr. Viraj Chopra,Dentist,31.0,Delhi,New Friends Colony,98,37.0,1000.0,"BDS, MDS - Operative Dentistry"
2503,Dr. Dipanjan Panda,Oncologist,15.0,Delhi,Sarita Vihar,50,2.0,1500.0,"MBBS, MD - General Medicine, DM - Medical Oncology"
2504,Dr. Manish Gupta,Ear-Nose-Throat (ENT) Specialist,22.0,Delhi,Greater Kailash Part 1,99,45.0,1000.0,"MBBS, MS - ENT"
2505,Dr. Rajneesh Gulati,Gastroenterologist,30.0,Delhi,Vikas Puri,65,49.0,1000.0,"MBBS, MD - Medicine, DM - Gastroenterology"
2506,Dr. Sushen Sharma,Dentist,13.0,Delhi,Patel Nagar West,99,93.0,200.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2507,Dr. Kapil Garg,Dentist,17.0,Delhi,Pitampura,99,311.0,500.0,"BDS, MDS - Periodontics"
2508,Dr. Manisha Chopra,Dermatologist,24.0,Delhi,Greater Kailash Part 2,97,77.0,1000.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2509,Dr. Arvinder Singh Chilana,General Surgeon,42.0,Delhi,Shalimar Bagh,67,1.0,1200.0,"MBBS, MS - General Surgery"
2510,Dr. Rajeev Nangia,Ear-Nose-Throat (ENT) Specialist,36.0,Delhi,Karol Bagh,60,3.0,1000.0,"MBBS, MS - ENT"
2514,Dr. Gaurav Goel,Dentist,22.0,Delhi,Patparganj,98,38.0,500.0,BDS
2515,Dr. Prerna Taneja Mathur,Cosmetologist,22.0,Delhi,Jagriti Enclave,96,48.0,500.0,"BDS, MDS - Oral Medicine and Radiology, Fellowship in Medical Cosmetology (FMC)"
2516,Dr. Anoop Jain,Dentist,14.0,Delhi,Rohini,99,318.0,200.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2517,Dr. Deepak Punhani,Dentist,23.0,Delhi,Vikas Puri,97,141.0,500.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2518,Dr. Suchindra Sachdeva,Homoeopath,36.0,Delhi,Sukhdev Vihar,99,67.0,1800.0,BHMS
2519,Dr. Pankaj Rao,Dentist,16.0,Delhi,Dwarka,98,721.0,500.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2520,Dr. Karishma Bhatia,Gynecologist/Obstetrician,11.0,Delhi,Rohini,97,76.0,500.0,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology"
2521,Dr. Mudasir Khan,Dermatologist,28.0,Delhi,Jasola,94,88.0,800.0,"MBBS, Masters in Clinical Dermatology"
2522,Dr. Pankaj Jain,Ophthalmologist,46.0,Delhi,Karol Bagh,67,4.0,1050.0,"MBBS, MS - Ophthalmology"
2523,Dr. Vishal Vaidya,Pediatrician,22.0,Delhi,Dwarka,98,42.0,800.0,"MBBS, Diploma in Child Health (DCH)"
2524,Dr. Sunil Kaul,General Surgeon,33.0,Delhi,Sarita Vihar,100,2.0,1500.0,"MBBS, MS - General Surgery"
2525,Dr. Swapnil Gupta,Dentist,14.0,Delhi,Alaknanda,97,201.0,300.0,BDS
2526,Dr. Anuj Saigal,Dermatologist,14.0,Delhi,Green Park,97,131.0,1000.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2527,Dr. Rajesh Kr. Bhardwaj,Ear-Nose-Throat (ENT) Specialist,39.0,Delhi,Vasant Vihar,97,230.0,2500.0,"MBBS, MS - ENT, DNB - ENT"
2528,Dr. Manak Gupta,Dentist,16.0,Delhi,Dwarka,99,328.0,500.0,"BDS, MDS - Periodontics"
2529,Dr. Neeti Sharma,Dentist,12.0,Delhi,Katwaria Sarai,96,63.0,350.0,BDS
2530,Dr. Deepa Sharma,Pediatrician,27.0,Delhi,Sarita Vihar,100,2.0,1500.0,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics"
2531,Dr. Rajiv Mehta   (Physiotherapist),Physiotherapist,23.0,Delhi,Pitampura,97,196.0,500.0,BPTh/BPT
2532,Dr. Pooja Choudhary,Gynecologist/Obstetrician,22.0,Delhi,Safdarjung Enclave,96,121.0,900.0,"MD - Obstetrics & Gynaecology, MBBS"
2533,Dr. Kapil Gandhi,Dentist,25.0,Delhi,Kalkaji,98,121.0,800.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2534,Dr. Neetu Singh,Dentist,15.0,Delhi,Dwarka Sector 7,100,81.0,500.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2535,Dr. Saurabh Gupta,Dentist,28.0,Delhi,South Extension 2,97,84.0,700.0,"BDS, MDS - Prosthodontics"
2536,Dr. Rajat Sachdeva,Dentist,18.0,Delhi,Ashok Vihar,96,577.0,500.0,"BDS, MDS - Oral Pathology and Oral Microbiology"
2537,Dr. Mukul Prabhat,Dentist,14.0,Delhi,Shahdara,96,7.0,250.0,"BDS, MDS - Oral Medicine and Radiology, Certificate of Oral Implantology"
2538,Dr. Madhu Goel,Gynecologist/Obstetrician,29.0,Delhi,Greater Kailash Part 2,99,179.0,1200.0,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS, MNAMS - Obstetrics & Gynaecology"
2539,Dr. Akta Bajaj,Gynecologist/Obstetrician,25.0,Delhi,Paschim Vihar,96,47.0,700.0,"MBBS, MD - Obstetrics & Gynaecology"
2540,Dr. Pallavi Dhama,Dentist,12.0,Delhi,IP Extension,100,66.0,300.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2541,Dr. Anurag Krishna,Pediatric Surgeon,39.0,Delhi,Saket,88,12.0,1200.0,"MBBS, MS - General Surgery, MS - Paediatrics Surgery"
2542,Dr. Harveen Nakra,Dentist,22.0,Delhi,Punjabi Bagh,99,173.0,500.0,BDS
2543,Dr. Geeta Kalra,Dentist,22.0,Delhi,Lajpat Nagar,93,55.0,700.0,BDS
2544,Dr. Mehak Nagpal Sharma,Dentist,11.0,Delhi,Dwarka,100,89.0,500.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2545,Dr. Priya Oberoi,Dentist,21.0,Delhi,Kalkaji,97,35.0,500.0,BDS
2546,Dr. Aradhana Pandey,Veterinarian,24.0,Delhi,Rohini,90,92.0,500.0,Bachelor in Veterinary Science and Animal Husbandary (BVSc & AH)
2547,Dr. Rekha Sharma,Dentist,20.0,Delhi,Mayur Vihar Ph-II,100,24.0,600.0,BDS
2549,Dr. Deepti Rana,Dermatologist,16.0,Delhi,Panchsheel Park,86,30.0,1200.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2551,Dr. Madhumani Kumra,Dentist,28.0,Delhi,Greater Kailash Part 1,99,96.0,750.0,"MDS - Oral Pathology and Oral Microbiology, BDS"
2553,Dr. Rima khanna,Neurologist,14.0,Delhi,Shalimar Bagh,40,16.0,1000.0,"MBBS, DNB - Neurology, DNB - General Medicine"
2554,Dr. Prachi Kohli,Dentist,13.0,Delhi,Kamla Nagar,100,45.0,300.0,"MDS - Periodontics, BDS"
2555,Dr. Raj Bokaria,Gynecologist/Obstetrician,46.0,Delhi,Greater Kailash Part 2,100,1.0,1500.0,"MBBS, MS - Obstetrics & Gynaecology"
2556,Dr. Yajvender Pratap Singh Rana,Urologist,18.0,Delhi,Pusa Road,77,12.0,1200.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
2557,Dr. C B Singh,Homoeopath,10.0,Delhi,Laxmi Nagar,91,404.0,500.0,BHMS
2560,Dr. Sajal Halder,Plastic Surgeon,26.0,Delhi,Lajpat Nagar,96,34.0,1000.0,"DNB - Plastic Surgery, MBBS, MS - General Surgery"
2562,Dr. Shilpa Kalra,Dentist,13.0,Delhi,Dwarka,100,30.0,400.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2563,Dr. Lalit K Garg,Orthopedist,16.0,Delhi,Vasant Kunj,90,196.0,800.0,"MBBS, MS - Orthopaedics"
2564,Dr. Divij Khanna,Dentist,13.0,Delhi,Saket,98,18.0,500.0,"BDS, MDS - Periodontology and Oral Implantology"
2565,Dr. Vivek Garg,Ophthalmologist,17.0,Delhi,Pusa Road,100,1.0,1000.0,"MBBS, DOMS"
2566,Dr. Ruchika Mittal   (PhD),Audiologist,19.0,Delhi,Rajouri Garden,97,205.0,900.0,"Ph. D - ENT, MSc. - Speech and Hearing, BSc - Speech & Hearing"
2569,Dr. Kailash Nath Gupta,Pulmonologist,27.0,Delhi,Dwarka,94,346.0,800.0,"MD - Physician, DNB - Respiratory Diseases"
2570,Dr. Chandrashekhar,Cardiologist,18.0,Delhi,Shalimar Bagh,86,6.0,1200.0,"MBBS, MD - General Medicine, DM - Cardiology, FACC"
2571,Dr. Abhinav Gupta,Dentist,19.0,Delhi,Vijaynagar,98,123.0,500.0,BDS
2572,Dr. Ruchir Chawla,Dentist,12.0,Delhi,Katwaria Sarai,96,80.0,350.0,BDS
2573,Dr. Yachna Grover,Gynecologist/Obstetrician,30.0,Delhi,Greater Kailash Part 2,98,299.0,1200.0,"MBBS, DGO"
2574,Dr. Arvind Kumar,Diabetologist,24.0,Delhi,Dwarka,98,140.0,900.0,"MBBS, MD - Medicine"
2575,Dr. Samvedna Sindwani,Gynecologist/Obstetrician,13.0,Delhi,Vikas Puri,97,29.0,500.0,"MBBS, DGO"
2576,Dr. (Maj) Pankaj N Surange,Spine And Pain Specialist,26.0,Delhi,Dwarka Sector 19,97,317.0,1000.0,"MBBS, MD - Anaesthesiology"
2577,Dr. Jyoti Anand,Dentist,11.0,Delhi,Paschim Vihar,98,53.0,500.0,BDS
2578,Dr. Arun Kant,Dentist,12.0,Delhi,Dwarka,99,694.0,500.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2579,Dr. Sumit Dubey,Dentist,19.0,Delhi,Lajpat Nagar,96,33.0,500.0,BDS
2580,Dr. Sumit Dubey,Dentist,19.0,Delhi,Lajpat Nagar,96,33.0,500.0,BDS
2581,Dr. Praveen Sodhhi,General Surgeon,26.0,Delhi,Sarita Vihar,100,1.0,1500.0,"MBBS, MS - General Surgery"
2582,Dr. Jasbir Chandna,Gynecologist/Obstetrician,43.0,Delhi,Greater Kailash Part 2,92,6.0,1500.0,"MBBS, MD - Obstetrics & Gynaecology"
2583,Dr. Kamal Gandhi,Dentist,26.0,Delhi,Vasant Vihar,98,106.0,800.0,BDS
2584,Dr. Ashna Khanna,Dentist,12.0,Delhi,Saket,100,18.0,500.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2585,Dr. Vineet Jain,Dentist,20.0,Delhi,Pitampura,99,48.0,500.0,"BDS, MDS - Prosthodontics"
2586,Dr. Rita Bakshi,Gynecologist/Obstetrician,38.0,Delhi,Green Park,95,142.0,1500.0,"MBBS, MD - Obstetrics & Gynaecology, DGO"
2587,Dr. Anshul Gupta,Ear-Nose-Throat (ENT) Specialist,17.0,Delhi,Pitampura,83,116.0,800.0,"MBBS, DNB - ENT"
2588,Dr. Aparna Muddana,Gynecologist/Obstetrician,20.0,Delhi,Greater Kailash Part 2,100,17.0,800.0,"MBBS, MS - Obstetrics & Gynaecology"
2590,Dr. Garima Srivastav,Gynecologist/Obstetrician,10.0,Delhi,Pitampura,93,33.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
2592,Dr. Sumit Aggarwal,Dentist,11.0,Delhi,Kamla Nagar,98,51.0,300.0,BDS
2603,Dr. Vikas Taneja,Pediatrician,28.0,Delhi,Dwarka Sector 6,100,11.0,900.0,"DNB - Paediatrics, MBBS"
2610,Dr. Puneet Bedi,Gynecologist/Obstetrician,42.0,Delhi,Sarita Vihar,40,3.0,2000.0,"MBBS, MD - Obstetrics & Gynaecology"
2611,Dr. Karuna Bector  Arora,Dentist,11.0,Delhi,Vasant Vihar,100,13.0,500.0,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS"
2612,Dr. Ajay Pal Singh,Ayurveda,14.0,Delhi,Tilak Nagar,86,126.0,1500.0,BAMS
2613,Dr. Jasneet Singh,Dentist,15.0,Delhi,Paschim Vihar,97,150.0,600.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2614,Dr. Pradeep Bansal,Dermatologist,19.0,Delhi,Shalimar Bagh,97,149.0,900.0,"MBBS, MD - Skin & VD"
2616,Dr. Srijan Shilpi,Dentist,10.0,Delhi,Saket,99,38.0,500.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics, Certificate in Cosmetic Dentistry"
2618,Dr. Anashwar Bhalla,Dentist,13.0,Delhi,Nizamuddin East,100,149.0,500.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2620,Dr. Major Vipin Kumar,Dentist,16.0,Delhi,Greater Kailash Part 1,95,58.0,600.0,"BDS, MDS - Periodontics"
2622,Dr. Shivesh Mishra,Dentist,10.0,Delhi,Preet Vihar,98,34.0,400.0,"BDS, MDS - Periodontics"
2623,Dr. Puja Sharma,Gynecologist/Obstetrician,18.0,Delhi,Hauz Khas,98,163.0,1000.0,"MD - Obstetrics & Gynaecology, MBBS"
2624,Dr. Ramandeep Singh Chawla,Dentist,12.0,Delhi,Janakpuri,100,40.0,600.0,"BDS, MDS - Oral & Maxillofacial Surgery"
2625,Dr. Amit Sagar,Dentist,14.0,Delhi,Vasant Kunj,99,88.0,700.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2626,Dr. Ajaz Ahmad,Physiotherapist,16.0,Delhi,Saket,94,194.0,700.0,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy, Diploma in Physiotherapy"
2627,Dr. Sangeeta Mutreja,Ophthalmologist,37.0,Delhi,Dwarka,89,20.0,500.0,"MBBS, DO"
2628,Dr. Anukriti Bansal Aggarwal,Dentist,10.0,Delhi,Rohini Sector 18,100,72.0,400.0,BDS
2629,Dr. Surpreet Bhandari,Dentist,10.0,Delhi,Laxmi Nagar,100,79.0,500.0,"BDS, MDS - Periodontics"
2632,Dr. Sanjeev Dua,Neurosurgeon,44.0,Delhi,Patparganj,91,5.0,1000.0,"MBBS, MS - General Surgery, MCh - Neuro Surgery"
2633,Dr. Harpreet Singh,Ear-Nose-Throat (ENT) Specialist,20.0,Delhi,Dwarka Sector 6,93,14.0,900.0,"MBBS, MS - ENT, DNB - Otorhinolaryngology"
2634,Dr. Archana Bhardwaj,Dentist,17.0,Delhi,South Extension 1,99,84.0,800.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2635,Dr. Aman Sachdev,Dentist,11.0,Delhi,Paschim Vihar,100,13.0,500.0,"BDS, MDS - Orthodontics"
2636,Dr. Ankur Arya,Urologist,12.0,Delhi,Pusa Road,100,1.0,1200.0,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery"
2637,Dr. Shweta Gupta,Dentist,21.0,Delhi,Ashok Vihar,95,46.0,1000.0,BDS
2638,Dr. Ashish Bansal,Dentist,11.0,Delhi,Pitampura,100,43.0,400.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2639,Dr. Tejashri Shrotri,Gynecologist/Obstetrician,18.0,Delhi,Hauz Khas,100,88.0,1000.0,"MBBS, MS - Obstetrics & Gynaecology, FCPS - Mid. & Gynae"
2640,Dr. Shweta Gupta,Dentist,21.0,Delhi,Ashok Vihar,95,46.0,1000.0,BDS
2641,Dr. Kamal Bachani,Orthopedist,32.0,Delhi,Malviya Nagar,96,309.0,1500.0,"MBBS, MS - Orthopaedics"
2642,Dr. Pallav Kinra,Dentist,13.0,Delhi,Sheikh Sarai,98,101.0,400.0,"BDS, MDS - Oral & Maxillofacial Surgery, Fellowship in Oral implantlogy"
2644,Dr. Namrata Sharma,Dentist,12.0,Delhi,Vasant Kunj,100,16.0,700.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2645,Dr. Shiv P Mahapatra,Dentist,10.0,Delhi,Dwarka Sector 22,94,25.0,500.0,"MDS - Oral & Maxillofacial Surgery, BDS"
2646,Dr. Manni Hingorani,Ear-Nose-Throat (ENT) Specialist,20.0,Delhi,South Extension 1,95,14.0,1200.0,"MBBS, MS - ENT"
2647,Dr. Priyank Bhandari,Dentist,10.0,Delhi,Laxmi Nagar,99,87.0,500.0,"BDS, MDS - Prosthodontist And Crown Bridge"
